,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,source,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_Identifier_0,Outlet_Identifier_1,Outlet_Identifier_2,Outlet_Identifier_3,Outlet_Identifier_4,Outlet_Identifier_5,Outlet_Identifier_6,Outlet_Identifier_7,Outlet_Identifier_8,Outlet_Identifier_9
12508,FDK33,212.25599999999997,,0.011252718,17.85,test,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12509,FDR03,208.19799999999998,,0.008749518000000001,15.7,test,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12510,FDZ07,63.1194,,0.094081729,15.1,test,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12511,FDO38,78.4986,,0.072778438,17.25,test,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12512,FDS59,108.15700000000001,,0.043893445999999996,14.8,test,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12513,DRM11,260.1278,,0.115679302,6.57,test,28,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12514,FDX52,194.382,,0.041799167000000005,11.5,test,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12515,DRJ35,59.3878,,0.046774317999999995,10.1,test,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12516,NCP53,239.3906,,0.032890347,14.75,test,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12517,FDW15,148.8734,,0.096496792,15.349999999999998,test,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12518,DRI47,143.7128,,0.020962606,14.7,test,11,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12519,DRZ11,123.0388,,0.11264364,8.85,test,9,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12520,FDS02,196.2794,,0.14574596,10.195,test,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12521,DRD49,238.1564,,0.168514737,9.895,test,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12522,FDW38,52.4298,,0.138895605,5.325,test,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12523,FDR21,178.037,,0.117195348,19.7,test,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12524,FDE40,63.7194,,0.099061255,15.6,test,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12525,FDI02,110.8202,,0.114797434,15.7,test,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12526,FDQ04,39.5796,,0.0,6.4,test,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12527,FDY14,265.3226,,0.07043637,10.3,test,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12528,NCT54,96.6094,,0.119535605,8.695,test,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12529,DRD25,111.88600000000001,,0.079418753,6.135,test,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
12530,DRE01,241.8512,,0.167494193,10.1,test,11,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12531,FDJ12,209.2296,,0.065346821,8.895,test,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12532,NCZ05,103.79899999999999,,0.058222587,8.485,test,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12533,DRB25,108.7938,,0.121615007,12.3,test,28,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12534,NCC31,157.1972,,0.01991076,8.02,test,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12535,FDM16,75.5354,,0.03362345,8.155,test,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12536,DRG11,105.9596,,0.083968636,6.385,test,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12537,FDV24,148.705,,0.102772236,5.634999999999999,test,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12538,FDV43,44.5086,,0.076855628,16.0,test,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12539,FDG05,155.16299999999995,,0.08820499400000001,11.0,test,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12540,FDV23,123.9046,,0.0,11.0,test,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12541,FDI58,92.012,,0.070992494,7.64,test,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12542,FDQ11,257.9988,,0.06808387,5.695,test,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12543,FDC05,197.4768,,0.09830621699999999,13.099999999999998,test,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12544,FDF40,247.8092,,0.022493399,20.25,test,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12545,FDU02,227.9352,,0.10292909300000001,13.35,test,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12546,FDT32,186.5214,,0.065579315,19.0,test,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12547,NCF06,260.9962,,0.020312603999999998,6.235,test,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
12548,FDT46,51.3008,,0.0,11.35,test,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12549,FDR58,91.5462,,0.070167934,6.675,test,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12550,FDY04,162.321,,0.042476445,17.7,test,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12551,FDT58,166.8816,,0.086129035,9.0,test,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12552,FDE46,152.0366,,0.015794211000000002,18.6,test,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12553,DRH11,56.0614,,0.075985352,5.98,test,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
12554,DRI51,171.0764,,0.04224163,17.25,test,16,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12555,FDC35,205.6638,,0.12353251400000001,7.435,test,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12556,FDP45,252.4724,,0.030619052999999997,15.7,test,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12557,FDC45,169.1106,,0.0,17.0,test,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12558,FDU01,184.0924,,0.012019598000000001,20.25,test,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12559,FDJ53,121.0098,,0.119271136,10.5,test,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12560,FDJ46,173.6054,,0.045076978,11.1,test,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12561,FDX07,185.095,,0.022899739,19.2,test,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12562,NCI30,248.046,,0.059027150999999986,20.25,test,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12563,FDE47,123.9046,,0.037725174,14.150000000000002,test,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12564,FDV48,78.2644,,0.0,9.195,test,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12565,FDN16,102.59899999999999,,0.109780112,12.599999999999998,test,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12566,FDM52,146.2076,,0.025971792,15.1,test,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12567,FDA32,217.3192,,0.02994846,14.0,test,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12568,FDH05,231.6984,,0.091427887,14.35,test,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12569,FDW25,87.1224,,0.06259818,5.175,test,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12570,FDQ09,114.0834,,0.05813220700000001,7.235,test,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12571,NCM17,45.9086,,0.11906686300000001,7.93,test,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
12572,DRM59,154.1998,,0.0035920929999999998,5.88,test,16,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12573,FDV47,83.8566,,0.053945045999999996,17.099999999999998,test,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12574,DRE15,74.2012,,0.017782033,13.35,test,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12575,FDS25,108.9228,,0.234345616,6.885,test,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12576,NCZ05,104.499,,0.058369013,8.485,test,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12577,NCV05,154.7656,,0.052891202000000005,10.1,test,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12578,DRM37,196.5768,,0.09639781300000001,15.35,test,16,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12579,FDV58,194.2452,,0.120663214,20.85,test,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12580,FDN22,252.6724,,0.0,18.85,test,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12581,NCO06,32.4558,,0.10819839199999999,19.25,test,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12582,FDT56,59.5246,,0.202387387,16.0,test,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12583,FDM02,88.1198,,0.073673697,12.5,test,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12584,FDA09,180.56599999999997,,0.149366403,13.35,test,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12585,NCC06,126.5336,,0.026981263999999998,19.0,test,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12586,NCL54,176.1054,,0.082882475,12.6,test,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12587,NCB55,59.2562,,0.161571797,15.7,test,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
12588,FDB12,105.1648,,0.105903322,11.15,test,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12589,NCA54,178.9318,,0.036698563999999996,16.5,test,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12590,NCS38,115.8176,,0.090331655,8.6,test,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12591,FDC02,259.6278,,0.068929478,21.35,test,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12592,FDK44,173.6738,,0.214004545,16.599999999999998,test,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12593,FDE16,207.2954,,0.026338733,8.895,test,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12594,NCS05,132.3942,,0.020974105,11.5,test,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12595,FDZ59,166.75,,0.104232541,6.63,test,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12596,FDI20,212.8586,,0.038781892000000005,19.1,test,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12597,FDQ14,150.805,,0.06178729,9.27,test,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12598,FDF53,181.2318,,0.08407947699999999,20.75,test,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12599,FDW25,85.0224,,0.037610496,5.175,test,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12600,NCQ43,108.1912,,0.18629610300000002,17.75,test,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
12601,FDX52,192.282,,0.041967613,11.5,test,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12602,FDE28,228.3668,,0.13281580199999998,9.5,test,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12603,FDN15,138.418,,0.016828712,17.5,test,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12604,FDO28,119.3098,,0.072707309,5.765,test,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12605,FDQ33,151.1708,,0.09139213199999999,13.35,test,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12606,FDM22,54.263999999999996,,0.07022869799999999,14.0,test,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12607,FDJ03,48.5692,,0.072804407,12.35,test,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12608,FDI16,53.56399999999999,,0.136051058,14.0,test,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12609,FDI09,240.488,,0.128711271,20.75,test,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12610,FDX55,217.8166,,0.055159959,15.1,test,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12611,FDS23,128.1994,,0.140206849,4.634999999999999,test,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12612,DRC12,191.7188,,0.037903586,17.85,test,11,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12613,FDH41,215.8534,,0.0,9.0,test,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12614,FDN01,174.83700000000005,,0.072338526,8.895,test,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12615,FDV55,143.7444,,0.05518512,17.75,test,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12616,NCJ19,56.3588,,0.118081664,18.6,test,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
12617,NCY29,55.993,,0.129274071,13.65,test,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
12618,FDP03,122.7388,,0.061426289,5.15,test,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12619,FDZ52,110.4886,,0.100277478,19.2,test,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12620,FDH31,101.2042,,0.0,12.0,test,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12621,FDQ19,241.3512,,0.014423645,7.35,test,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12622,FDS15,105.8596,,0.07804584,9.195,test,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12623,FDN32,182.5266,,0.015648383999999998,17.5,test,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12624,FDH32,98.541,,0.07617829,12.8,test,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12625,FDF33,109.5596,,0.021657301,7.97,test,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12626,FDJ22,190.3504,,0.052810244000000006,18.75,test,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12627,FDG56,62.4536,,0.119596939,13.3,test,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12628,FDC05,195.8768,,0.098784586,13.1,test,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12629,FDK09,227.4352,,0.09168693900000001,15.2,test,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12630,NCV29,176.6686,,0.022889827999999997,11.8,test,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12631,NCC43,250.5066,,0.162450872,7.39,test,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
12632,NCA42,156.7604,,0.028592968,6.965,test,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12633,FDC10,118.5098,,0.072877673,9.8,test,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12634,FDC16,87.654,,0.020552693,11.5,test,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12635,NCL17,140.6812,,0.067723308,7.39,test,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
12636,FDA51,114.3518,,0.164648458,8.05,test,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12637,FDW01,152.4682,,0.06442287,14.5,test,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12638,NCF30,127.8362,,0.126500085,17.0,test,11,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12639,FDN49,41.848,,0.125120258,17.25,test,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12640,FDY20,89.8488,,0.081918557,12.5,test,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12641,FDC15,156.5288,,0.17832998100000005,18.1,test,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12642,FDY24,53.3298,,0.133493205,4.88,test,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12643,NCG43,94.4462,,0.0,20.2,test,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
12644,FDA48,223.0114,,0.114778465,12.1,test,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12645,NCF55,36.7874,,0.021788889,6.675,test,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
12646,FDL38,89.7172,,0.014756014,13.8,test,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12647,NCQ29,258.7278,,0.104654725,12.0,test,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12648,FDC34,156.7972,,0.173736289,16.0,test,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12649,FDP36,51.9008,,0.0,10.394999999999998,test,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12650,FDN50,93.712,,0.0,16.85,test,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12651,FDO23,94.4436,,0.146655006,17.85,test,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12652,FDT56,58.2246,,0.115496216,16.0,test,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12653,FDT13,188.5214,,0.018481707,14.849999999999998,test,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12654,FDZ03,187.62400000000002,,0.07872111,13.65,test,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12655,FDQ03,235.4248,,0.13057987,15.0,test,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12656,FDU44,161.5552,,0.058544215,12.15,test,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12657,FDD03,231.03,,0.079930344,13.3,test,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12658,NCH30,112.286,,0.067098169,17.1,test,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
12659,FDS60,179.766,,0.054312176,20.85,test,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12660,FDG08,171.6764,,0.165359325,13.15,test,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12661,FDX38,47.5376,,0.048479695,10.5,test,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12662,FDD22,113.5544,,0.100213353,10.0,test,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12663,FDW51,211.456,,0.094581098,6.155,test,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12664,FDL09,169.4816,,0.128760294,19.6,test,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12665,FDZ60,107.9596,,0.11960388,20.5,test,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12666,NCH07,159.1604,,0.092667032,13.15,test,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12667,NCQ41,196.9794,,0.019510678,14.8,test,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12668,FDW04,128.131,,0.057917007,8.985,test,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12669,FDI08,249.0092,,0.065976009,18.2,test,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12670,FDR19,147.3102,,0.279650277,13.5,test,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
12671,FDV13,86.0856,,0.027610867,17.35,test,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12672,FDB52,256.6672,,0.030607757000000006,17.75,test,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12673,FDZ48,111.6544,,0.075591785,17.75,test,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12674,NCO14,45.7086,,0.029689961,9.6,test,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12675,FDZ50,184.5608,,0.079010526,12.8,test,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
